nr;name;telephone;emailAddress;age;undergraduateDegreeFrom;advisor;memberOf
1110692;graduateStudent69;xxx-xxx-xxxx;graduateStudent69@department11.university1.edu;23;393;111031;111
1110702;graduateStudent70;xxx-xxx-xxxx;graduateStudent70@department11.university1.edu;26;816;111042;111
1110712;graduateStudent71;xxx-xxx-xxxx;graduateStudent71@department11.university1.edu;25;382;111001;111
1110722;graduateStudent72;xxx-xxx-xxxx;graduateStudent72@department11.university1.edu;21;647;111062;111
1110732;graduateStudent73;xxx-xxx-xxxx;graduateStudent73@department11.university1.edu;25;882;111001;111
1110742;graduateStudent74;xxx-xxx-xxxx;graduateStudent74@department11.university1.edu;21;76;111053;111
1110752;graduateStudent75;xxx-xxx-xxxx;graduateStudent75@department11.university1.edu;20;522;111062;111
1110762;graduateStudent76;xxx-xxx-xxxx;graduateStudent76@department11.university1.edu;23;402;111062;111
1110772;graduateStudent77;xxx-xxx-xxxx;graduateStudent77@department11.university1.edu;27;27;111032;111
1110782;graduateStudent78;xxx-xxx-xxxx;graduateStudent78@department11.university1.edu;23;61;111041;111
1110792;graduateStudent79;xxx-xxx-xxxx;graduateStudent79@department11.university1.edu;24;918;111021;111
1110802;graduateStudent80;xxx-xxx-xxxx;graduateStudent80@department11.university1.edu;23;678;111021;111
1110812;graduateStudent81;xxx-xxx-xxxx;graduateStudent81@department11.university1.edu;25;454;111033;111
1110822;graduateStudent82;xxx-xxx-xxxx;graduateStudent82@department11.university1.edu;25;190;111062;111
1110832;graduateStudent83;xxx-xxx-xxxx;graduateStudent83@department11.university1.edu;24;777;111003;111
1110842;graduateStudent84;xxx-xxx-xxxx;graduateStudent84@department11.university1.edu;25;31;111021;111
1110852;graduateStudent85;xxx-xxx-xxxx;graduateStudent85@department11.university1.edu;24;149;111043;111
1110862;graduateStudent86;xxx-xxx-xxxx;graduateStudent86@department11.university1.edu;23;755;111051;111
1110872;graduateStudent87;xxx-xxx-xxxx;graduateStudent87@department11.university1.edu;20;424;111041;111
1110882;graduateStudent88;xxx-xxx-xxxx;graduateStudent88@department11.university1.edu;21;851;111041;111
1110892;graduateStudent89;xxx-xxx-xxxx;graduateStudent89@department11.university1.edu;23;376;111013;111
1110902;graduateStudent90;xxx-xxx-xxxx;graduateStudent90@department11.university1.edu;21;517;111051;111
1110912;graduateStudent91;xxx-xxx-xxxx;graduateStudent91@department11.university1.edu;20;36;111002;111
1110922;graduateStudent92;xxx-xxx-xxxx;graduateStudent92@department11.university1.edu;26;395;111003;111
1110932;graduateStudent93;xxx-xxx-xxxx;graduateStudent93@department11.university1.edu;21;597;111053;111
1110942;graduateStudent94;xxx-xxx-xxxx;graduateStudent94@department11.university1.edu;21;879;111021;111
1110952;graduateStudent95;xxx-xxx-xxxx;graduateStudent95@department11.university1.edu;24;201;111043;111
1110962;graduateStudent96;xxx-xxx-xxxx;graduateStudent96@department11.university1.edu;25;746;111003;111
1110972;graduateStudent97;xxx-xxx-xxxx;graduateStudent97@department11.university1.edu;22;714;111023;111
1110982;graduateStudent98;xxx-xxx-xxxx;graduateStudent98@department11.university1.edu;20;661;111053;111
1110992;graduateStudent99;xxx-xxx-xxxx;graduateStudent99@department11.university1.edu;26;856;111082;111
1111002;graduateStudent100;xxx-xxx-xxxx;graduateStudent100@department11.university1.edu;23;594;111082;111
1111012;graduateStudent101;xxx-xxx-xxxx;graduateStudent101@department11.university1.edu;20;731;111073;111
1111022;graduateStudent102;xxx-xxx-xxxx;graduateStudent102@department11.university1.edu;27;135;111022;111
1111032;graduateStudent103;xxx-xxx-xxxx;graduateStudent103@department11.university1.edu;20;310;111042;111
1111042;graduateStudent104;xxx-xxx-xxxx;graduateStudent104@department11.university1.edu;21;981;111033;111
1111052;graduateStudent105;xxx-xxx-xxxx;graduateStudent105@department11.university1.edu;25;268;111042;111
1120002;graduateStudent0;xxx-xxx-xxxx;graduateStudent0@department12.university1.edu;26;347;112033;112
1120012;graduateStudent1;xxx-xxx-xxxx;graduateStudent1@department12.university1.edu;26;244;112061;112
1120022;graduateStudent2;xxx-xxx-xxxx;graduateStudent2@department12.university1.edu;26;58;112083;112
1120032;graduateStudent3;xxx-xxx-xxxx;graduateStudent3@department12.university1.edu;24;527;112053;112
1120042;graduateStudent4;xxx-xxx-xxxx;graduateStudent4@department12.university1.edu;21;364;112091;112
1120052;graduateStudent5;xxx-xxx-xxxx;graduateStudent5@department12.university1.edu;22;708;112021;112
1120062;graduateStudent6;xxx-xxx-xxxx;graduateStudent6@department12.university1.edu;27;510;112002;112
1120072;graduateStudent7;xxx-xxx-xxxx;graduateStudent7@department12.university1.edu;25;581;112032;112
1120082;graduateStudent8;xxx-xxx-xxxx;graduateStudent8@department12.university1.edu;23;136;112022;112
1120092;graduateStudent9;xxx-xxx-xxxx;graduateStudent9@department12.university1.edu;24;870;112122;112
1120102;graduateStudent10;xxx-xxx-xxxx;graduateStudent10@department12.university1.edu;27;629;112083;112
1120112;graduateStudent11;xxx-xxx-xxxx;graduateStudent11@department12.university1.edu;20;25;112001;112
1120122;graduateStudent12;xxx-xxx-xxxx;graduateStudent12@department12.university1.edu;27;209;112083;112
1120132;graduateStudent13;xxx-xxx-xxxx;graduateStudent13@department12.university1.edu;20;848;112011;112
1120142;graduateStudent14;xxx-xxx-xxxx;graduateStudent14@department12.university1.edu;27;179;112012;112
1120152;graduateStudent15;xxx-xxx-xxxx;graduateStudent15@department12.university1.edu;23;627;112062;112
1120162;graduateStudent16;xxx-xxx-xxxx;graduateStudent16@department12.university1.edu;21;592;112091;112
1120172;graduateStudent17;xxx-xxx-xxxx;graduateStudent17@department12.university1.edu;21;522;112081;112
1120182;graduateStudent18;xxx-xxx-xxxx;graduateStudent18@department12.university1.edu;20;690;112051;112
1120192;graduateStudent19;xxx-xxx-xxxx;graduateStudent19@department12.university1.edu;26;791;112021;112
1120202;graduateStudent20;xxx-xxx-xxxx;graduateStudent20@department12.university1.edu;23;936;112081;112
1120212;graduateStudent21;xxx-xxx-xxxx;graduateStudent21@department12.university1.edu;25;259;112021;112
1120222;graduateStudent22;xxx-xxx-xxxx;graduateStudent22@department12.university1.edu;21;487;112021;112
1120232;graduateStudent23;xxx-xxx-xxxx;graduateStudent23@department12.university1.edu;24;21;112102;112
1120242;graduateStudent24;xxx-xxx-xxxx;graduateStudent24@department12.university1.edu;20;378;112051;112
1120252;graduateStudent25;xxx-xxx-xxxx;graduateStudent25@department12.university1.edu;26;729;112112;112
1120262;graduateStudent26;xxx-xxx-xxxx;graduateStudent26@department12.university1.edu;24;559;112001;112
1120272;graduateStudent27;xxx-xxx-xxxx;graduateStudent27@department12.university1.edu;27;767;112023;112
1120282;graduateStudent28;xxx-xxx-xxxx;graduateStudent28@department12.university1.edu;22;434;112002;112
1120292;graduateStudent29;xxx-xxx-xxxx;graduateStudent29@department12.university1.edu;27;392;112023;112
1120302;graduateStudent30;xxx-xxx-xxxx;graduateStudent30@department12.university1.edu;26;33;112052;112
1120312;graduateStudent31;xxx-xxx-xxxx;graduateStudent31@department12.university1.edu;27;762;112031;112
1120322;graduateStudent32;xxx-xxx-xxxx;graduateStudent32@department12.university1.edu;21;652;112053;112
1120332;graduateStudent33;xxx-xxx-xxxx;graduateStudent33@department12.university1.edu;27;686;112053;112
1120342;graduateStudent34;xxx-xxx-xxxx;graduateStudent34@department12.university1.edu;24;431;112052;112
1120352;graduateStudent35;xxx-xxx-xxxx;graduateStudent35@department12.university1.edu;27;618;112003;112
1120362;graduateStudent36;xxx-xxx-xxxx;graduateStudent36@department12.university1.edu;26;980;112001;112
1120372;graduateStudent37;xxx-xxx-xxxx;graduateStudent37@department12.university1.edu;22;766;112062;112
1120382;graduateStudent38;xxx-xxx-xxxx;graduateStudent38@department12.university1.edu;26;841;112001;112
1120392;graduateStudent39;xxx-xxx-xxxx;graduateStudent39@department12.university1.edu;26;558;112013;112
1120402;graduateStudent40;xxx-xxx-xxxx;graduateStudent40@department12.university1.edu;25;904;112073;112
1120412;graduateStudent41;xxx-xxx-xxxx;graduateStudent41@department12.university1.edu;24;254;112033;112
1120422;graduateStudent42;xxx-xxx-xxxx;graduateStudent42@department12.university1.edu;27;421;112023;112
1120432;graduateStudent43;xxx-xxx-xxxx;graduateStudent43@department12.university1.edu;26;995;112102;112
1120442;graduateStudent44;xxx-xxx-xxxx;graduateStudent44@department12.university1.edu;25;464;112023;112
1120452;graduateStudent45;xxx-xxx-xxxx;graduateStudent45@department12.university1.edu;27;589;112011;112
1120462;graduateStudent46;xxx-xxx-xxxx;graduateStudent46@department12.university1.edu;22;575;112031;112
1120472;graduateStudent47;xxx-xxx-xxxx;graduateStudent47@department12.university1.edu;20;347;112033;112
1120482;graduateStudent48;xxx-xxx-xxxx;graduateStudent48@department12.university1.edu;23;209;112012;112
1120492;graduateStudent49;xxx-xxx-xxxx;graduateStudent49@department12.university1.edu;26;711;112013;112
1120502;graduateStudent50;xxx-xxx-xxxx;graduateStudent50@department12.university1.edu;20;871;112031;112
1120512;graduateStudent51;xxx-xxx-xxxx;graduateStudent51@department12.university1.edu;20;551;112063;112
1120522;graduateStudent52;xxx-xxx-xxxx;graduateStudent52@department12.university1.edu;22;874;112023;112
1120532;graduateStudent53;xxx-xxx-xxxx;graduateStudent53@department12.university1.edu;23;134;112031;112
1120542;graduateStudent54;xxx-xxx-xxxx;graduateStudent54@department12.university1.edu;27;345;112091;112
1120552;graduateStudent55;xxx-xxx-xxxx;graduateStudent55@department12.university1.edu;25;42;112071;112
1120562;graduateStudent56;xxx-xxx-xxxx;graduateStudent56@department12.university1.edu;25;776;112041;112
1120572;graduateStudent57;xxx-xxx-xxxx;graduateStudent57@department12.university1.edu;22;681;112071;112
1120582;graduateStudent58;xxx-xxx-xxxx;graduateStudent58@department12.university1.edu;23;159;112071;112
1120592;graduateStudent59;xxx-xxx-xxxx;graduateStudent59@department12.university1.edu;24;308;112032;112
1120602;graduateStudent60;xxx-xxx-xxxx;graduateStudent60@department12.university1.edu;25;987;112022;112
1120612;graduateStudent61;xxx-xxx-xxxx;graduateStudent61@department12.university1.edu;26;443;112032;112
1120622;graduateStudent62;xxx-xxx-xxxx;graduateStudent62@department12.university1.edu;26;321;112041;112
1120632;graduateStudent63;xxx-xxx-xxxx;graduateStudent63@department12.university1.edu;23;865;112122;112
1120642;graduateStudent64;xxx-xxx-xxxx;graduateStudent64@department12.university1.edu;25;739;112023;112
1120652;graduateStudent65;xxx-xxx-xxxx;graduateStudent65@department12.university1.edu;22;622;112012;112
1120662;graduateStudent66;xxx-xxx-xxxx;graduateStudent66@department12.university1.edu;26;322;112122;112
1120672;graduateStudent67;xxx-xxx-xxxx;graduateStudent67@department12.university1.edu;27;616;112053;112
1120682;graduateStudent68;xxx-xxx-xxxx;graduateStudent68@department12.university1.edu;22;922;112073;112
1120692;graduateStudent69;xxx-xxx-xxxx;graduateStudent69@department12.university1.edu;22;956;112022;112
1120702;graduateStudent70;xxx-xxx-xxxx;graduateStudent70@department12.university1.edu;22;962;112023;112
1120712;graduateStudent71;xxx-xxx-xxxx;graduateStudent71@department12.university1.edu;24;579;112042;112
1120722;graduateStudent72;xxx-xxx-xxxx;graduateStudent72@department12.university1.edu;20;582;112073;112
1120732;graduateStudent73;xxx-xxx-xxxx;graduateStudent73@department12.university1.edu;23;30;112021;112
1120742;graduateStudent74;xxx-xxx-xxxx;graduateStudent74@department12.university1.edu;26;987;112073;112
1120752;graduateStudent75;xxx-xxx-xxxx;graduateStudent75@department12.university1.edu;22;452;112062;112
1120762;graduateStudent76;xxx-xxx-xxxx;graduateStudent76@department12.university1.edu;22;470;112042;112
1120772;graduateStudent77;xxx-xxx-xxxx;graduateStudent77@department12.university1.edu;27;173;112062;112
1120782;graduateStudent78;xxx-xxx-xxxx;graduateStudent78@department12.university1.edu;22;101;112053;112
1120792;graduateStudent79;xxx-xxx-xxxx;graduateStudent79@department12.university1.edu;27;406;112031;112
1120802;graduateStudent80;xxx-xxx-xxxx;graduateStudent80@department12.university1.edu;21;789;112091;112
1120812;graduateStudent81;xxx-xxx-xxxx;graduateStudent81@department12.university1.edu;22;339;112081;112
1120822;graduateStudent82;xxx-xxx-xxxx;graduateStudent82@department12.university1.edu;25;520;112062;112
1120832;graduateStudent83;xxx-xxx-xxxx;graduateStudent83@department12.university1.edu;25;598;112122;112
1120842;graduateStudent84;xxx-xxx-xxxx;graduateStudent84@department12.university1.edu;22;980;112031;112
1120852;graduateStudent85;xxx-xxx-xxxx;graduateStudent85@department12.university1.edu;26;492;112092;112
1120862;graduateStudent86;xxx-xxx-xxxx;graduateStudent86@department12.university1.edu;22;98;112011;112
1120872;graduateStudent87;xxx-xxx-xxxx;graduateStudent87@department12.university1.edu;27;849;112083;112
1120882;graduateStudent88;xxx-xxx-xxxx;graduateStudent88@department12.university1.edu;27;216;112061;112
1120892;graduateStudent89;xxx-xxx-xxxx;graduateStudent89@department12.university1.edu;24;680;112062;112
1120902;graduateStudent90;xxx-xxx-xxxx;graduateStudent90@department12.university1.edu;24;234;112102;112
1120912;graduateStudent91;xxx-xxx-xxxx;graduateStudent91@department12.university1.edu;27;342;112061;112
1120922;graduateStudent92;xxx-xxx-xxxx;graduateStudent92@department12.university1.edu;25;544;112102;112
1120932;graduateStudent93;xxx-xxx-xxxx;graduateStudent93@department12.university1.edu;21;395;112091;112
1120942;graduateStudent94;xxx-xxx-xxxx;graduateStudent94@department12.university1.edu;24;927;112042;112
1120952;graduateStudent95;xxx-xxx-xxxx;graduateStudent95@department12.university1.edu;22;456;112002;112
1120962;graduateStudent96;xxx-xxx-xxxx;graduateStudent96@department12.university1.edu;23;761;112061;112
1120972;graduateStudent97;xxx-xxx-xxxx;graduateStudent97@department12.university1.edu;23;479;112042;112
1120982;graduateStudent98;xxx-xxx-xxxx;graduateStudent98@department12.university1.edu;25;25;112073;112
1120992;graduateStudent99;xxx-xxx-xxxx;graduateStudent99@department12.university1.edu;22;601;112001;112
1121002;graduateStudent100;xxx-xxx-xxxx;graduateStudent100@department12.university1.edu;20;318;112081;112
1121012;graduateStudent101;xxx-xxx-xxxx;graduateStudent101@department12.university1.edu;25;376;112081;112
1121022;graduateStudent102;xxx-xxx-xxxx;graduateStudent102@department12.university1.edu;24;568;112112;112
1121032;graduateStudent103;xxx-xxx-xxxx;graduateStudent103@department12.university1.edu;23;981;112102;112
1121042;graduateStudent104;xxx-xxx-xxxx;graduateStudent104@department12.university1.edu;22;727;112021;112
1121052;graduateStudent105;xxx-xxx-xxxx;graduateStudent105@department12.university1.edu;24;145;112063;112
1121062;graduateStudent106;xxx-xxx-xxxx;graduateStudent106@department12.university1.edu;20;820;112013;112
1121072;graduateStudent107;xxx-xxx-xxxx;graduateStudent107@department12.university1.edu;20;395;112033;112
1121082;graduateStudent108;xxx-xxx-xxxx;graduateStudent108@department12.university1.edu;22;236;112021;112
1121092;graduateStudent109;xxx-xxx-xxxx;graduateStudent109@department12.university1.edu;24;523;112092;112
1121102;graduateStudent110;xxx-xxx-xxxx;graduateStudent110@department12.university1.edu;27;921;112003;112
1121112;graduateStudent111;xxx-xxx-xxxx;graduateStudent111@department12.university1.edu;24;430;112011;112
1121122;graduateStudent112;xxx-xxx-xxxx;graduateStudent112@department12.university1.edu;20;803;112022;112
1121132;graduateStudent113;xxx-xxx-xxxx;graduateStudent113@department12.university1.edu;26;128;112102;112
1121142;graduateStudent114;xxx-xxx-xxxx;graduateStudent114@department12.university1.edu;26;581;112063;112
1121152;graduateStudent115;xxx-xxx-xxxx;graduateStudent115@department12.university1.edu;22;720;112013;112
1121162;graduateStudent116;xxx-xxx-xxxx;graduateStudent116@department12.university1.edu;22;231;112043;112
1121172;graduateStudent117;xxx-xxx-xxxx;graduateStudent117@department12.university1.edu;26;995;112021;112
1121182;graduateStudent118;xxx-xxx-xxxx;graduateStudent118@department12.university1.edu;27;730;112031;112
1121192;graduateStudent119;xxx-xxx-xxxx;graduateStudent119@department12.university1.edu;26;70;112053;112
1121202;graduateStudent120;xxx-xxx-xxxx;graduateStudent120@department12.university1.edu;26;966;112082;112
1121212;graduateStudent121;xxx-xxx-xxxx;graduateStudent121@department12.university1.edu;25;968;112082;112
1121222;graduateStudent122;xxx-xxx-xxxx;graduateStudent122@department12.university1.edu;23;333;112003;112
1121232;graduateStudent123;xxx-xxx-xxxx;graduateStudent123@department12.university1.edu;22;295;112072;112
1121242;graduateStudent124;xxx-xxx-xxxx;graduateStudent124@department12.university1.edu;24;571;112002;112
1121252;graduateStudent125;xxx-xxx-xxxx;graduateStudent125@department12.university1.edu;23;288;112063;112
1121262;graduateStudent126;xxx-xxx-xxxx;graduateStudent126@department12.university1.edu;21;970;112083;112
1121272;graduateStudent127;xxx-xxx-xxxx;graduateStudent127@department12.university1.edu;20;740;112083;112
1121282;graduateStudent128;xxx-xxx-xxxx;graduateStudent128@department12.university1.edu;22;753;112112;112
1121292;graduateStudent129;xxx-xxx-xxxx;graduateStudent129@department12.university1.edu;22;980;112031;112
1121302;graduateStudent130;xxx-xxx-xxxx;graduateStudent130@department12.university1.edu;23;971;112081;112
1121312;graduateStudent131;xxx-xxx-xxxx;graduateStudent131@department12.university1.edu;27;539;112083;112
1121322;graduateStudent132;xxx-xxx-xxxx;graduateStudent132@department12.university1.edu;24;919;112073;112
1121332;graduateStudent133;xxx-xxx-xxxx;graduateStudent133@department12.university1.edu;22;134;112052;112
1121342;graduateStudent134;xxx-xxx-xxxx;graduateStudent134@department12.university1.edu;20;672;112003;112
1121352;graduateStudent135;xxx-xxx-xxxx;graduateStudent135@department12.university1.edu;24;904;112053;112
1121362;graduateStudent136;xxx-xxx-xxxx;graduateStudent136@department12.university1.edu;20;553;112091;112
1121372;graduateStudent137;xxx-xxx-xxxx;graduateStudent137@department12.university1.edu;27;827;112082;112
1121382;graduateStudent138;xxx-xxx-xxxx;graduateStudent138@department12.university1.edu;26;746;112092;112
1121392;graduateStudent139;xxx-xxx-xxxx;graduateStudent139@department12.university1.edu;26;98;112022;112
1121402;graduateStudent140;xxx-xxx-xxxx;graduateStudent140@department12.university1.edu;20;327;112053;112
1121412;graduateStudent141;xxx-xxx-xxxx;graduateStudent141@department12.university1.edu;21;161;112023;112
1130002;graduateStudent0;xxx-xxx-xxxx;graduateStudent0@department13.university1.edu;27;871;113023;113
1130012;graduateStudent1;xxx-xxx-xxxx;graduateStudent1@department13.university1.edu;24;672;113021;113
1130022;graduateStudent2;xxx-xxx-xxxx;graduateStudent2@department13.university1.edu;20;796;113081;113
1130032;graduateStudent3;xxx-xxx-xxxx;graduateStudent3@department13.university1.edu;20;375;113042;113
1130042;graduateStudent4;xxx-xxx-xxxx;graduateStudent4@department13.university1.edu;25;63;113033;113
1130052;graduateStudent5;xxx-xxx-xxxx;graduateStudent5@department13.university1.edu;26;822;113011;113
1130062;graduateStudent6;xxx-xxx-xxxx;graduateStudent6@department13.university1.edu;25;602;113062;113
1130072;graduateStudent7;xxx-xxx-xxxx;graduateStudent7@department13.university1.edu;25;581;113053;113
1130082;graduateStudent8;xxx-xxx-xxxx;graduateStudent8@department13.university1.edu;22;621;113043;113
1130092;graduateStudent9;xxx-xxx-xxxx;graduateStudent9@department13.university1.edu;26;761;113013;113
1130102;graduateStudent10;xxx-xxx-xxxx;graduateStudent10@department13.university1.edu;23;109;113013;113
1130112;graduateStudent11;xxx-xxx-xxxx;graduateStudent11@department13.university1.edu;26;899;113002;113
1130122;graduateStudent12;xxx-xxx-xxxx;graduateStudent12@department13.university1.edu;21;791;113072;113
1130132;graduateStudent13;xxx-xxx-xxxx;graduateStudent13@department13.university1.edu;21;119;113001;113
1130142;graduateStudent14;xxx-xxx-xxxx;graduateStudent14@department13.university1.edu;23;176;113043;113
1130152;graduateStudent15;xxx-xxx-xxxx;graduateStudent15@department13.university1.edu;24;867;113043;113
1130162;graduateStudent16;xxx-xxx-xxxx;graduateStudent16@department13.university1.edu;23;190;113061;113
1130172;graduateStudent17;xxx-xxx-xxxx;graduateStudent17@department13.university1.edu;20;120;113023;113
1130182;graduateStudent18;xxx-xxx-xxxx;graduateStudent18@department13.university1.edu;20;176;113082;113
1130192;graduateStudent19;xxx-xxx-xxxx;graduateStudent19@department13.university1.edu;26;37;113092;113
1130202;graduateStudent20;xxx-xxx-xxxx;graduateStudent20@department13.university1.edu;23;370;113001;113
1130212;graduateStudent21;xxx-xxx-xxxx;graduateStudent21@department13.university1.edu;25;35;113072;113
1130222;graduateStudent22;xxx-xxx-xxxx;graduateStudent22@department13.university1.edu;27;991;113071;113
1130232;graduateStudent23;xxx-xxx-xxxx;graduateStudent23@department13.university1.edu;23;36;113051;113
1130242;graduateStudent24;xxx-xxx-xxxx;graduateStudent24@department13.university1.edu;20;817;113021;113
1130252;graduateStudent25;xxx-xxx-xxxx;graduateStudent25@department13.university1.edu;25;696;113022;113
1130262;graduateStudent26;xxx-xxx-xxxx;graduateStudent26@department13.university1.edu;23;445;113062;113
1130272;graduateStudent27;xxx-xxx-xxxx;graduateStudent27@department13.university1.edu;27;548;113003;113
1130282;graduateStudent28;xxx-xxx-xxxx;graduateStudent28@department13.university1.edu;20;767;113081;113
1130292;graduateStudent29;xxx-xxx-xxxx;graduateStudent29@department13.university1.edu;26;331;113001;113
1130302;graduateStudent30;xxx-xxx-xxxx;graduateStudent30@department13.university1.edu;27;542;113053;113
1130312;graduateStudent31;xxx-xxx-xxxx;graduateStudent31@department13.university1.edu;27;331;113013;113
1130322;graduateStudent32;xxx-xxx-xxxx;graduateStudent32@department13.university1.edu;24;101;113021;113
1130332;graduateStudent33;xxx-xxx-xxxx;graduateStudent33@department13.university1.edu;20;184;113052;113
1130342;graduateStudent34;xxx-xxx-xxxx;graduateStudent34@department13.university1.edu;22;466;113003;113
1130352;graduateStudent35;xxx-xxx-xxxx;graduateStudent35@department13.university1.edu;20;993;113012;113
1130362;graduateStudent36;xxx-xxx-xxxx;graduateStudent36@department13.university1.edu;27;11;113053;113
1130372;graduateStudent37;xxx-xxx-xxxx;graduateStudent37@department13.university1.edu;26;399;113071;113
1130382;graduateStudent38;xxx-xxx-xxxx;graduateStudent38@department13.university1.edu;24;701;113092;113
1130392;graduateStudent39;xxx-xxx-xxxx;graduateStudent39@department13.university1.edu;24;609;113032;113
1130402;graduateStudent40;xxx-xxx-xxxx;graduateStudent40@department13.university1.edu;26;0;113022;113
1130412;graduateStudent41;xxx-xxx-xxxx;graduateStudent41@department13.university1.edu;24;679;113061;113
1130422;graduateStudent42;xxx-xxx-xxxx;graduateStudent42@department13.university1.edu;25;987;113031;113
1130432;graduateStudent43;xxx-xxx-xxxx;graduateStudent43@department13.university1.edu;27;97;113091;113
1130442;graduateStudent44;xxx-xxx-xxxx;graduateStudent44@department13.university1.edu;23;642;113003;113
1130452;graduateStudent45;xxx-xxx-xxxx;graduateStudent45@department13.university1.edu;23;688;113012;113
1130462;graduateStudent46;xxx-xxx-xxxx;graduateStudent46@department13.university1.edu;21;855;113013;113
1130472;graduateStudent47;xxx-xxx-xxxx;graduateStudent47@department13.university1.edu;20;340;113033;113
1130482;graduateStudent48;xxx-xxx-xxxx;graduateStudent48@department13.university1.edu;25;370;113092;113
1130492;graduateStudent49;xxx-xxx-xxxx;graduateStudent49@department13.university1.edu;26;476;113112;113
1130502;graduateStudent50;xxx-xxx-xxxx;graduateStudent50@department13.university1.edu;25;678;113102;113
1130512;graduateStudent51;xxx-xxx-xxxx;graduateStudent51@department13.university1.edu;27;449;113112;113
1130522;graduateStudent52;xxx-xxx-xxxx;graduateStudent52@department13.university1.edu;20;584;113002;113
1130532;graduateStudent53;xxx-xxx-xxxx;graduateStudent53@department13.university1.edu;25;472;113043;113
1130542;graduateStudent54;xxx-xxx-xxxx;graduateStudent54@department13.university1.edu;27;779;113022;113
1130552;graduateStudent55;xxx-xxx-xxxx;graduateStudent55@department13.university1.edu;23;402;113033;113
1130562;graduateStudent56;xxx-xxx-xxxx;graduateStudent56@department13.university1.edu;27;733;113042;113
1130572;graduateStudent57;xxx-xxx-xxxx;graduateStudent57@department13.university1.edu;27;480;113002;113
1130582;graduateStudent58;xxx-xxx-xxxx;graduateStudent58@department13.university1.edu;25;464;113082;113
1130592;graduateStudent59;xxx-xxx-xxxx;graduateStudent59@department13.university1.edu;26;404;113112;113
1130602;graduateStudent60;xxx-xxx-xxxx;graduateStudent60@department13.university1.edu;23;134;113041;113
1130612;graduateStudent61;xxx-xxx-xxxx;graduateStudent61@department13.university1.edu;25;90;113082;113
1130622;graduateStudent62;xxx-xxx-xxxx;graduateStudent62@department13.university1.edu;23;77;113011;113
1130632;graduateStudent63;xxx-xxx-xxxx;graduateStudent63@department13.university1.edu;23;639;113001;113
1130642;graduateStudent64;xxx-xxx-xxxx;graduateStudent64@department13.university1.edu;24;791;113041;113
1130652;graduateStudent65;xxx-xxx-xxxx;graduateStudent65@department13.university1.edu;23;473;113051;113
1130662;graduateStudent66;xxx-xxx-xxxx;graduateStudent66@department13.university1.edu;24;75;113022;113
1130672;graduateStudent67;xxx-xxx-xxxx;graduateStudent67@department13.university1.edu;26;742;113051;113
1130682;graduateStudent68;xxx-xxx-xxxx;graduateStudent68@department13.university1.edu;25;83;113092;113
1130692;graduateStudent69;xxx-xxx-xxxx;graduateStudent69@department13.university1.edu;26;204;113011;113
1130702;graduateStudent70;xxx-xxx-xxxx;graduateStudent70@department13.university1.edu;21;874;113073;113
1130712;graduateStudent71;xxx-xxx-xxxx;graduateStudent71@department13.university1.edu;21;248;113021;113
1130722;graduateStudent72;xxx-xxx-xxxx;graduateStudent72@department13.university1.edu;24;475;113012;113
1130732;graduateStudent73;xxx-xxx-xxxx;graduateStudent73@department13.university1.edu;25;635;113051;113
1130742;graduateStudent74;xxx-xxx-xxxx;graduateStudent74@department13.university1.edu;20;683;113122;113
1130752;graduateStudent75;xxx-xxx-xxxx;graduateStudent75@department13.university1.edu;27;407;113033;113
1130762;graduateStudent76;xxx-xxx-xxxx;graduateStudent76@department13.university1.edu;26;988;113072;113
1130772;graduateStudent77;xxx-xxx-xxxx;graduateStudent77@department13.university1.edu;27;464;113073;113
1130782;graduateStudent78;xxx-xxx-xxxx;graduateStudent78@department13.university1.edu;20;265;113062;113
1130792;graduateStudent79;xxx-xxx-xxxx;graduateStudent79@department13.university1.edu;22;858;113063;113
1130802;graduateStudent80;xxx-xxx-xxxx;graduateStudent80@department13.university1.edu;22;265;113082;113
1130812;graduateStudent81;xxx-xxx-xxxx;graduateStudent81@department13.university1.edu;23;988;113043;113
1130822;graduateStudent82;xxx-xxx-xxxx;graduateStudent82@department13.university1.edu;21;979;113012;113
1130832;graduateStudent83;xxx-xxx-xxxx;graduateStudent83@department13.university1.edu;25;245;113011;113
1130842;graduateStudent84;xxx-xxx-xxxx;graduateStudent84@department13.university1.edu;25;336;113053;113
1130852;graduateStudent85;xxx-xxx-xxxx;graduateStudent85@department13.university1.edu;22;992;113031;113
1130862;graduateStudent86;xxx-xxx-xxxx;graduateStudent86@department13.university1.edu;23;795;113052;113
1130872;graduateStudent87;xxx-xxx-xxxx;graduateStudent87@department13.university1.edu;26;958;113122;113
1130882;graduateStudent88;xxx-xxx-xxxx;graduateStudent88@department13.university1.edu;23;915;113052;113
1130892;graduateStudent89;xxx-xxx-xxxx;graduateStudent89@department13.university1.edu;21;373;113081;113
1130902;graduateStudent90;xxx-xxx-xxxx;graduateStudent90@department13.university1.edu;21;618;113051;113
1130912;graduateStudent91;xxx-xxx-xxxx;graduateStudent91@department13.university1.edu;24;911;113061;113
1130922;graduateStudent92;xxx-xxx-xxxx;graduateStudent92@department13.university1.edu;26;121;113042;113
1130932;graduateStudent93;xxx-xxx-xxxx;graduateStudent93@department13.university1.edu;20;970;113022;113
