"nr";"name";"telephone";"emailAddress";"age";"undergraduateDegreeFrom";"advisor";"memberOf"
2070812;"graduateStudent81";"xxx-xxx-xxxx";"graduateStudent81@department7.university2.edu";22;620;207032;207
2070822;"graduateStudent82";"xxx-xxx-xxxx";"graduateStudent82@department7.university2.edu";24;851;207093;207
2070832;"graduateStudent83";"xxx-xxx-xxxx";"graduateStudent83@department7.university2.edu";24;602;207081;207
2070842;"graduateStudent84";"xxx-xxx-xxxx";"graduateStudent84@department7.university2.edu";22;428;207003;207
2070852;"graduateStudent85";"xxx-xxx-xxxx";"graduateStudent85@department7.university2.edu";20;171;207082;207
2070862;"graduateStudent86";"xxx-xxx-xxxx";"graduateStudent86@department7.university2.edu";25;168;207083;207
2070872;"graduateStudent87";"xxx-xxx-xxxx";"graduateStudent87@department7.university2.edu";24;614;207013;207
2070882;"graduateStudent88";"xxx-xxx-xxxx";"graduateStudent88@department7.university2.edu";22;156;207042;207
2070892;"graduateStudent89";"xxx-xxx-xxxx";"graduateStudent89@department7.university2.edu";24;521;207093;207
2070902;"graduateStudent90";"xxx-xxx-xxxx";"graduateStudent90@department7.university2.edu";26;358;207083;207
2070912;"graduateStudent91";"xxx-xxx-xxxx";"graduateStudent91@department7.university2.edu";27;786;207042;207
2070922;"graduateStudent92";"xxx-xxx-xxxx";"graduateStudent92@department7.university2.edu";27;643;207092;207
2070932;"graduateStudent93";"xxx-xxx-xxxx";"graduateStudent93@department7.university2.edu";22;39;207032;207
2070942;"graduateStudent94";"xxx-xxx-xxxx";"graduateStudent94@department7.university2.edu";20;314;207073;207
2070952;"graduateStudent95";"xxx-xxx-xxxx";"graduateStudent95@department7.university2.edu";26;363;207071;207
2070962;"graduateStudent96";"xxx-xxx-xxxx";"graduateStudent96@department7.university2.edu";21;459;207033;207
2070972;"graduateStudent97";"xxx-xxx-xxxx";"graduateStudent97@department7.university2.edu";23;150;207033;207
2070982;"graduateStudent98";"xxx-xxx-xxxx";"graduateStudent98@department7.university2.edu";24;201;207062;207
2070992;"graduateStudent99";"xxx-xxx-xxxx";"graduateStudent99@department7.university2.edu";22;779;207073;207
2071002;"graduateStudent100";"xxx-xxx-xxxx";"graduateStudent100@department7.university2.edu";24;866;207071;207
2071012;"graduateStudent101";"xxx-xxx-xxxx";"graduateStudent101@department7.university2.edu";27;239;207002;207
2071022;"graduateStudent102";"xxx-xxx-xxxx";"graduateStudent102@department7.university2.edu";20;864;207061;207
2071032;"graduateStudent103";"xxx-xxx-xxxx";"graduateStudent103@department7.university2.edu";26;365;207022;207
2071042;"graduateStudent104";"xxx-xxx-xxxx";"graduateStudent104@department7.university2.edu";21;76;207003;207
2071052;"graduateStudent105";"xxx-xxx-xxxx";"graduateStudent105@department7.university2.edu";21;481;207032;207
2071062;"graduateStudent106";"xxx-xxx-xxxx";"graduateStudent106@department7.university2.edu";26;504;207023;207
2071072;"graduateStudent107";"xxx-xxx-xxxx";"graduateStudent107@department7.university2.edu";22;802;207042;207
2071082;"graduateStudent108";"xxx-xxx-xxxx";"graduateStudent108@department7.university2.edu";23;473;207023;207
2071092;"graduateStudent109";"xxx-xxx-xxxx";"graduateStudent109@department7.university2.edu";25;422;207043;207
2071102;"graduateStudent110";"xxx-xxx-xxxx";"graduateStudent110@department7.university2.edu";23;89;207093;207
2071112;"graduateStudent111";"xxx-xxx-xxxx";"graduateStudent111@department7.university2.edu";25;787;207002;207
2071122;"graduateStudent112";"xxx-xxx-xxxx";"graduateStudent112@department7.university2.edu";26;679;207051;207
2071132;"graduateStudent113";"xxx-xxx-xxxx";"graduateStudent113@department7.university2.edu";24;689;207023;207
2071142;"graduateStudent114";"xxx-xxx-xxxx";"graduateStudent114@department7.university2.edu";22;52;207083;207
2071152;"graduateStudent115";"xxx-xxx-xxxx";"graduateStudent115@department7.university2.edu";21;378;207003;207
2071162;"graduateStudent116";"xxx-xxx-xxxx";"graduateStudent116@department7.university2.edu";26;363;207031;207
2071172;"graduateStudent117";"xxx-xxx-xxxx";"graduateStudent117@department7.university2.edu";21;97;207033;207
2071182;"graduateStudent118";"xxx-xxx-xxxx";"graduateStudent118@department7.university2.edu";27;42;207041;207
2071192;"graduateStudent119";"xxx-xxx-xxxx";"graduateStudent119@department7.university2.edu";20;824;207073;207
2071202;"graduateStudent120";"xxx-xxx-xxxx";"graduateStudent120@department7.university2.edu";21;97;207011;207
2071212;"graduateStudent121";"xxx-xxx-xxxx";"graduateStudent121@department7.university2.edu";20;646;207091;207
2071222;"graduateStudent122";"xxx-xxx-xxxx";"graduateStudent122@department7.university2.edu";23;548;207041;207
2071232;"graduateStudent123";"xxx-xxx-xxxx";"graduateStudent123@department7.university2.edu";22;970;207051;207
2071242;"graduateStudent124";"xxx-xxx-xxxx";"graduateStudent124@department7.university2.edu";22;786;207042;207
2071252;"graduateStudent125";"xxx-xxx-xxxx";"graduateStudent125@department7.university2.edu";20;0;207033;207
2071262;"graduateStudent126";"xxx-xxx-xxxx";"graduateStudent126@department7.university2.edu";27;194;207053;207
2071272;"graduateStudent127";"xxx-xxx-xxxx";"graduateStudent127@department7.university2.edu";26;756;207002;207
2071282;"graduateStudent128";"xxx-xxx-xxxx";"graduateStudent128@department7.university2.edu";22;325;207063;207
2071292;"graduateStudent129";"xxx-xxx-xxxx";"graduateStudent129@department7.university2.edu";20;22;207082;207
2071302;"graduateStudent130";"xxx-xxx-xxxx";"graduateStudent130@department7.university2.edu";20;581;207042;207
2071312;"graduateStudent131";"xxx-xxx-xxxx";"graduateStudent131@department7.university2.edu";26;576;207041;207
2071322;"graduateStudent132";"xxx-xxx-xxxx";"graduateStudent132@department7.university2.edu";24;236;207041;207
2071332;"graduateStudent133";"xxx-xxx-xxxx";"graduateStudent133@department7.university2.edu";20;790;207072;207
2071342;"graduateStudent134";"xxx-xxx-xxxx";"graduateStudent134@department7.university2.edu";20;95;207063;207
2071352;"graduateStudent135";"xxx-xxx-xxxx";"graduateStudent135@department7.university2.edu";24;782;207081;207
2071362;"graduateStudent136";"xxx-xxx-xxxx";"graduateStudent136@department7.university2.edu";23;108;207063;207
2080002;"graduateStudent0";"xxx-xxx-xxxx";"graduateStudent0@department8.university2.edu";25;119;208002;208
2080012;"graduateStudent1";"xxx-xxx-xxxx";"graduateStudent1@department8.university2.edu";21;229;208011;208
2080022;"graduateStudent2";"xxx-xxx-xxxx";"graduateStudent2@department8.university2.edu";23;349;208091;208
2080032;"graduateStudent3";"xxx-xxx-xxxx";"graduateStudent3@department8.university2.edu";27;363;208011;208
2080042;"graduateStudent4";"xxx-xxx-xxxx";"graduateStudent4@department8.university2.edu";22;42;208091;208
2080052;"graduateStudent5";"xxx-xxx-xxxx";"graduateStudent5@department8.university2.edu";23;202;208103;208
2080062;"graduateStudent6";"xxx-xxx-xxxx";"graduateStudent6@department8.university2.edu";22;408;208031;208
2080072;"graduateStudent7";"xxx-xxx-xxxx";"graduateStudent7@department8.university2.edu";21;815;208073;208
2080082;"graduateStudent8";"xxx-xxx-xxxx";"graduateStudent8@department8.university2.edu";25;271;208031;208
2080092;"graduateStudent9";"xxx-xxx-xxxx";"graduateStudent9@department8.university2.edu";26;55;208042;208
2080102;"graduateStudent10";"xxx-xxx-xxxx";"graduateStudent10@department8.university2.edu";22;144;208033;208
2080112;"graduateStudent11";"xxx-xxx-xxxx";"graduateStudent11@department8.university2.edu";23;873;208103;208
2080122;"graduateStudent12";"xxx-xxx-xxxx";"graduateStudent12@department8.university2.edu";20;949;208043;208
2080132;"graduateStudent13";"xxx-xxx-xxxx";"graduateStudent13@department8.university2.edu";20;445;208013;208
2080142;"graduateStudent14";"xxx-xxx-xxxx";"graduateStudent14@department8.university2.edu";21;758;208041;208
2080152;"graduateStudent15";"xxx-xxx-xxxx";"graduateStudent15@department8.university2.edu";20;692;208033;208
2080162;"graduateStudent16";"xxx-xxx-xxxx";"graduateStudent16@department8.university2.edu";21;482;208103;208
2080172;"graduateStudent17";"xxx-xxx-xxxx";"graduateStudent17@department8.university2.edu";23;398;208081;208
2080182;"graduateStudent18";"xxx-xxx-xxxx";"graduateStudent18@department8.university2.edu";20;51;208013;208
2080192;"graduateStudent19";"xxx-xxx-xxxx";"graduateStudent19@department8.university2.edu";20;159;208093;208
2080202;"graduateStudent20";"xxx-xxx-xxxx";"graduateStudent20@department8.university2.edu";22;773;208032;208
2080212;"graduateStudent21";"xxx-xxx-xxxx";"graduateStudent21@department8.university2.edu";21;208;208012;208
2080222;"graduateStudent22";"xxx-xxx-xxxx";"graduateStudent22@department8.university2.edu";26;930;208083;208
2080232;"graduateStudent23";"xxx-xxx-xxxx";"graduateStudent23@department8.university2.edu";20;705;208031;208
2080242;"graduateStudent24";"xxx-xxx-xxxx";"graduateStudent24@department8.university2.edu";27;629;208103;208
2080252;"graduateStudent25";"xxx-xxx-xxxx";"graduateStudent25@department8.university2.edu";26;569;208023;208
2080262;"graduateStudent26";"xxx-xxx-xxxx";"graduateStudent26@department8.university2.edu";26;951;208052;208
2080272;"graduateStudent27";"xxx-xxx-xxxx";"graduateStudent27@department8.university2.edu";26;886;208063;208
2080282;"graduateStudent28";"xxx-xxx-xxxx";"graduateStudent28@department8.university2.edu";26;483;208003;208
2080292;"graduateStudent29";"xxx-xxx-xxxx";"graduateStudent29@department8.university2.edu";22;507;208063;208
2080302;"graduateStudent30";"xxx-xxx-xxxx";"graduateStudent30@department8.university2.edu";25;325;208022;208
2080312;"graduateStudent31";"xxx-xxx-xxxx";"graduateStudent31@department8.university2.edu";24;511;208001;208
2080322;"graduateStudent32";"xxx-xxx-xxxx";"graduateStudent32@department8.university2.edu";25;434;208013;208
2080332;"graduateStudent33";"xxx-xxx-xxxx";"graduateStudent33@department8.university2.edu";25;121;208053;208
2080342;"graduateStudent34";"xxx-xxx-xxxx";"graduateStudent34@department8.university2.edu";24;565;208012;208
2080352;"graduateStudent35";"xxx-xxx-xxxx";"graduateStudent35@department8.university2.edu";21;744;208103;208
2080362;"graduateStudent36";"xxx-xxx-xxxx";"graduateStudent36@department8.university2.edu";20;522;208102;208
2080372;"graduateStudent37";"xxx-xxx-xxxx";"graduateStudent37@department8.university2.edu";24;200;208011;208
2080382;"graduateStudent38";"xxx-xxx-xxxx";"graduateStudent38@department8.university2.edu";20;76;208011;208
2080392;"graduateStudent39";"xxx-xxx-xxxx";"graduateStudent39@department8.university2.edu";21;573;208091;208
2080402;"graduateStudent40";"xxx-xxx-xxxx";"graduateStudent40@department8.university2.edu";26;778;208023;208
2080412;"graduateStudent41";"xxx-xxx-xxxx";"graduateStudent41@department8.university2.edu";24;845;208051;208
2080422;"graduateStudent42";"xxx-xxx-xxxx";"graduateStudent42@department8.university2.edu";27;886;208041;208
2080432;"graduateStudent43";"xxx-xxx-xxxx";"graduateStudent43@department8.university2.edu";26;102;208103;208
2080442;"graduateStudent44";"xxx-xxx-xxxx";"graduateStudent44@department8.university2.edu";22;642;208033;208
2080452;"graduateStudent45";"xxx-xxx-xxxx";"graduateStudent45@department8.university2.edu";25;94;208092;208
2080462;"graduateStudent46";"xxx-xxx-xxxx";"graduateStudent46@department8.university2.edu";27;825;208092;208
2080472;"graduateStudent47";"xxx-xxx-xxxx";"graduateStudent47@department8.university2.edu";27;391;208023;208
2080482;"graduateStudent48";"xxx-xxx-xxxx";"graduateStudent48@department8.university2.edu";27;940;208023;208
2080492;"graduateStudent49";"xxx-xxx-xxxx";"graduateStudent49@department8.university2.edu";24;676;208042;208
2080502;"graduateStudent50";"xxx-xxx-xxxx";"graduateStudent50@department8.university2.edu";26;890;208083;208
2080512;"graduateStudent51";"xxx-xxx-xxxx";"graduateStudent51@department8.university2.edu";20;750;208112;208
2080522;"graduateStudent52";"xxx-xxx-xxxx";"graduateStudent52@department8.university2.edu";24;506;208091;208
2080532;"graduateStudent53";"xxx-xxx-xxxx";"graduateStudent53@department8.university2.edu";27;532;208012;208
2080542;"graduateStudent54";"xxx-xxx-xxxx";"graduateStudent54@department8.university2.edu";24;166;208063;208
2080552;"graduateStudent55";"xxx-xxx-xxxx";"graduateStudent55@department8.university2.edu";21;221;208051;208
2080562;"graduateStudent56";"xxx-xxx-xxxx";"graduateStudent56@department8.university2.edu";25;364;208042;208
2080572;"graduateStudent57";"xxx-xxx-xxxx";"graduateStudent57@department8.university2.edu";26;120;208043;208
2080582;"graduateStudent58";"xxx-xxx-xxxx";"graduateStudent58@department8.university2.edu";26;764;208092;208
2080592;"graduateStudent59";"xxx-xxx-xxxx";"graduateStudent59@department8.university2.edu";25;937;208033;208
2080602;"graduateStudent60";"xxx-xxx-xxxx";"graduateStudent60@department8.university2.edu";23;340;208072;208
2080612;"graduateStudent61";"xxx-xxx-xxxx";"graduateStudent61@department8.university2.edu";25;2;208112;208
2080622;"graduateStudent62";"xxx-xxx-xxxx";"graduateStudent62@department8.university2.edu";22;403;208031;208
2080632;"graduateStudent63";"xxx-xxx-xxxx";"graduateStudent63@department8.university2.edu";25;657;208012;208
2080642;"graduateStudent64";"xxx-xxx-xxxx";"graduateStudent64@department8.university2.edu";20;314;208102;208
2080652;"graduateStudent65";"xxx-xxx-xxxx";"graduateStudent65@department8.university2.edu";21;424;208042;208
2080662;"graduateStudent66";"xxx-xxx-xxxx";"graduateStudent66@department8.university2.edu";26;729;208083;208
2080672;"graduateStudent67";"xxx-xxx-xxxx";"graduateStudent67@department8.university2.edu";25;701;208011;208
2080682;"graduateStudent68";"xxx-xxx-xxxx";"graduateStudent68@department8.university2.edu";23;32;208031;208
2080692;"graduateStudent69";"xxx-xxx-xxxx";"graduateStudent69@department8.university2.edu";25;54;208052;208
2080702;"graduateStudent70";"xxx-xxx-xxxx";"graduateStudent70@department8.university2.edu";24;996;208033;208
2080712;"graduateStudent71";"xxx-xxx-xxxx";"graduateStudent71@department8.university2.edu";23;479;208013;208
2080722;"graduateStudent72";"xxx-xxx-xxxx";"graduateStudent72@department8.university2.edu";20;210;208093;208
2080732;"graduateStudent73";"xxx-xxx-xxxx";"graduateStudent73@department8.university2.edu";23;385;208043;208
2080742;"graduateStudent74";"xxx-xxx-xxxx";"graduateStudent74@department8.university2.edu";22;613;208082;208
2080752;"graduateStudent75";"xxx-xxx-xxxx";"graduateStudent75@department8.university2.edu";26;9;208081;208
2080762;"graduateStudent76";"xxx-xxx-xxxx";"graduateStudent76@department8.university2.edu";26;247;208073;208
2080772;"graduateStudent77";"xxx-xxx-xxxx";"graduateStudent77@department8.university2.edu";24;700;208062;208
2080782;"graduateStudent78";"xxx-xxx-xxxx";"graduateStudent78@department8.university2.edu";24;597;208012;208
2080792;"graduateStudent79";"xxx-xxx-xxxx";"graduateStudent79@department8.university2.edu";27;761;208013;208
2080802;"graduateStudent80";"xxx-xxx-xxxx";"graduateStudent80@department8.university2.edu";24;338;208032;208
2080812;"graduateStudent81";"xxx-xxx-xxxx";"graduateStudent81@department8.university2.edu";24;381;208031;208
2080822;"graduateStudent82";"xxx-xxx-xxxx";"graduateStudent82@department8.university2.edu";25;615;208093;208
2080832;"graduateStudent83";"xxx-xxx-xxxx";"graduateStudent83@department8.university2.edu";27;321;208073;208
2080842;"graduateStudent84";"xxx-xxx-xxxx";"graduateStudent84@department8.university2.edu";27;410;208001;208
2080852;"graduateStudent85";"xxx-xxx-xxxx";"graduateStudent85@department8.university2.edu";26;971;208032;208
2080862;"graduateStudent86";"xxx-xxx-xxxx";"graduateStudent86@department8.university2.edu";21;209;208021;208
2080872;"graduateStudent87";"xxx-xxx-xxxx";"graduateStudent87@department8.university2.edu";25;955;208083;208
2080882;"graduateStudent88";"xxx-xxx-xxxx";"graduateStudent88@department8.university2.edu";22;870;208091;208
2080892;"graduateStudent89";"xxx-xxx-xxxx";"graduateStudent89@department8.university2.edu";21;317;208102;208
2080902;"graduateStudent90";"xxx-xxx-xxxx";"graduateStudent90@department8.university2.edu";22;800;208103;208
2080912;"graduateStudent91";"xxx-xxx-xxxx";"graduateStudent91@department8.university2.edu";21;269;208071;208
2080922;"graduateStudent92";"xxx-xxx-xxxx";"graduateStudent92@department8.university2.edu";20;589;208053;208
2080932;"graduateStudent93";"xxx-xxx-xxxx";"graduateStudent93@department8.university2.edu";20;437;208063;208
2080942;"graduateStudent94";"xxx-xxx-xxxx";"graduateStudent94@department8.university2.edu";26;292;208092;208
2080952;"graduateStudent95";"xxx-xxx-xxxx";"graduateStudent95@department8.university2.edu";20;532;208002;208
2080962;"graduateStudent96";"xxx-xxx-xxxx";"graduateStudent96@department8.university2.edu";20;648;208033;208
2080972;"graduateStudent97";"xxx-xxx-xxxx";"graduateStudent97@department8.university2.edu";25;137;208041;208
2080982;"graduateStudent98";"xxx-xxx-xxxx";"graduateStudent98@department8.university2.edu";21;315;208011;208
2080992;"graduateStudent99";"xxx-xxx-xxxx";"graduateStudent99@department8.university2.edu";26;62;208011;208
2081002;"graduateStudent100";"xxx-xxx-xxxx";"graduateStudent100@department8.university2.edu";20;909;208051;208
2081012;"graduateStudent101";"xxx-xxx-xxxx";"graduateStudent101@department8.university2.edu";21;572;208063;208
2081022;"graduateStudent102";"xxx-xxx-xxxx";"graduateStudent102@department8.university2.edu";23;549;208093;208
2081032;"graduateStudent103";"xxx-xxx-xxxx";"graduateStudent103@department8.university2.edu";26;933;208013;208
2081042;"graduateStudent104";"xxx-xxx-xxxx";"graduateStudent104@department8.university2.edu";26;544;208042;208
2081052;"graduateStudent105";"xxx-xxx-xxxx";"graduateStudent105@department8.university2.edu";21;23;208021;208
2081062;"graduateStudent106";"xxx-xxx-xxxx";"graduateStudent106@department8.university2.edu";25;539;208063;208
2081072;"graduateStudent107";"xxx-xxx-xxxx";"graduateStudent107@department8.university2.edu";22;245;208053;208
2081082;"graduateStudent108";"xxx-xxx-xxxx";"graduateStudent108@department8.university2.edu";24;838;208001;208
2081092;"graduateStudent109";"xxx-xxx-xxxx";"graduateStudent109@department8.university2.edu";27;257;208003;208
2081102;"graduateStudent110";"xxx-xxx-xxxx";"graduateStudent110@department8.university2.edu";25;214;208103;208
2081112;"graduateStudent111";"xxx-xxx-xxxx";"graduateStudent111@department8.university2.edu";21;990;208033;208
2081122;"graduateStudent112";"xxx-xxx-xxxx";"graduateStudent112@department8.university2.edu";21;443;208013;208
2081132;"graduateStudent113";"xxx-xxx-xxxx";"graduateStudent113@department8.university2.edu";21;678;208043;208
2081142;"graduateStudent114";"xxx-xxx-xxxx";"graduateStudent114@department8.university2.edu";25;561;208063;208
2081152;"graduateStudent115";"xxx-xxx-xxxx";"graduateStudent115@department8.university2.edu";20;636;208071;208
2081162;"graduateStudent116";"xxx-xxx-xxxx";"graduateStudent116@department8.university2.edu";20;615;208082;208
2081172;"graduateStudent117";"xxx-xxx-xxxx";"graduateStudent117@department8.university2.edu";22;844;208033;208
2081182;"graduateStudent118";"xxx-xxx-xxxx";"graduateStudent118@department8.university2.edu";26;881;208001;208
2081192;"graduateStudent119";"xxx-xxx-xxxx";"graduateStudent119@department8.university2.edu";20;172;208093;208
2081202;"graduateStudent120";"xxx-xxx-xxxx";"graduateStudent120@department8.university2.edu";20;44;208043;208
2081212;"graduateStudent121";"xxx-xxx-xxxx";"graduateStudent121@department8.university2.edu";27;687;208052;208
2081222;"graduateStudent122";"xxx-xxx-xxxx";"graduateStudent122@department8.university2.edu";20;288;208011;208
2081232;"graduateStudent123";"xxx-xxx-xxxx";"graduateStudent123@department8.university2.edu";21;271;208102;208
2081242;"graduateStudent124";"xxx-xxx-xxxx";"graduateStudent124@department8.university2.edu";26;28;208051;208
2081252;"graduateStudent125";"xxx-xxx-xxxx";"graduateStudent125@department8.university2.edu";23;119;208011;208
2081262;"graduateStudent126";"xxx-xxx-xxxx";"graduateStudent126@department8.university2.edu";23;18;208023;208
2081272;"graduateStudent127";"xxx-xxx-xxxx";"graduateStudent127@department8.university2.edu";23;645;208052;208
2081282;"graduateStudent128";"xxx-xxx-xxxx";"graduateStudent128@department8.university2.edu";25;221;208103;208
2081292;"graduateStudent129";"xxx-xxx-xxxx";"graduateStudent129@department8.university2.edu";23;393;208041;208
2081302;"graduateStudent130";"xxx-xxx-xxxx";"graduateStudent130@department8.university2.edu";26;75;208051;208
2081312;"graduateStudent131";"xxx-xxx-xxxx";"graduateStudent131@department8.university2.edu";20;204;208003;208
2081322;"graduateStudent132";"xxx-xxx-xxxx";"graduateStudent132@department8.university2.edu";21;290;208042;208
2081332;"graduateStudent133";"xxx-xxx-xxxx";"graduateStudent133@department8.university2.edu";27;195;208001;208
2081342;"graduateStudent134";"xxx-xxx-xxxx";"graduateStudent134@department8.university2.edu";27;280;208042;208
2081352;"graduateStudent135";"xxx-xxx-xxxx";"graduateStudent135@department8.university2.edu";21;161;208042;208
2081362;"graduateStudent136";"xxx-xxx-xxxx";"graduateStudent136@department8.university2.edu";25;509;208022;208
2081372;"graduateStudent137";"xxx-xxx-xxxx";"graduateStudent137@department8.university2.edu";20;314;208072;208
2081382;"graduateStudent138";"xxx-xxx-xxxx";"graduateStudent138@department8.university2.edu";24;280;208061;208
2081392;"graduateStudent139";"xxx-xxx-xxxx";"graduateStudent139@department8.university2.edu";20;260;208093;208
2081402;"graduateStudent140";"xxx-xxx-xxxx";"graduateStudent140@department8.university2.edu";21;8;208013;208
2081412;"graduateStudent141";"xxx-xxx-xxxx";"graduateStudent141@department8.university2.edu";25;465;208041;208
2081422;"graduateStudent142";"xxx-xxx-xxxx";"graduateStudent142@department8.university2.edu";27;269;208003;208
2081432;"graduateStudent143";"xxx-xxx-xxxx";"graduateStudent143@department8.university2.edu";21;610;208011;208
2081442;"graduateStudent144";"xxx-xxx-xxxx";"graduateStudent144@department8.university2.edu";20;675;208031;208
2081452;"graduateStudent145";"xxx-xxx-xxxx";"graduateStudent145@department8.university2.edu";20;112;208062;208
2081462;"graduateStudent146";"xxx-xxx-xxxx";"graduateStudent146@department8.university2.edu";22;576;208061;208
2081472;"graduateStudent147";"xxx-xxx-xxxx";"graduateStudent147@department8.university2.edu";21;892;208053;208
2081482;"graduateStudent148";"xxx-xxx-xxxx";"graduateStudent148@department8.university2.edu";20;202;208061;208
2090002;"graduateStudent0";"xxx-xxx-xxxx";"graduateStudent0@department9.university2.edu";23;483;209021;209
2090012;"graduateStudent1";"xxx-xxx-xxxx";"graduateStudent1@department9.university2.edu";21;223;209092;209
2090022;"graduateStudent2";"xxx-xxx-xxxx";"graduateStudent2@department9.university2.edu";21;296;209041;209
2090032;"graduateStudent3";"xxx-xxx-xxxx";"graduateStudent3@department9.university2.edu";27;614;209012;209
2090042;"graduateStudent4";"xxx-xxx-xxxx";"graduateStudent4@department9.university2.edu";24;620;209063;209
2090052;"graduateStudent5";"xxx-xxx-xxxx";"graduateStudent5@department9.university2.edu";24;256;209053;209
2090062;"graduateStudent6";"xxx-xxx-xxxx";"graduateStudent6@department9.university2.edu";24;111;209052;209
2090072;"graduateStudent7";"xxx-xxx-xxxx";"graduateStudent7@department9.university2.edu";21;276;209093;209
2090082;"graduateStudent8";"xxx-xxx-xxxx";"graduateStudent8@department9.university2.edu";27;935;209032;209
2090092;"graduateStudent9";"xxx-xxx-xxxx";"graduateStudent9@department9.university2.edu";25;929;209062;209
2090102;"graduateStudent10";"xxx-xxx-xxxx";"graduateStudent10@department9.university2.edu";27;85;209032;209
2090112;"graduateStudent11";"xxx-xxx-xxxx";"graduateStudent11@department9.university2.edu";27;20;209033;209
2090122;"graduateStudent12";"xxx-xxx-xxxx";"graduateStudent12@department9.university2.edu";27;95;209051;209
2090132;"graduateStudent13";"xxx-xxx-xxxx";"graduateStudent13@department9.university2.edu";22;950;209073;209
2090142;"graduateStudent14";"xxx-xxx-xxxx";"graduateStudent14@department9.university2.edu";26;933;209003;209
2090152;"graduateStudent15";"xxx-xxx-xxxx";"graduateStudent15@department9.university2.edu";21;491;209043;209
2090162;"graduateStudent16";"xxx-xxx-xxxx";"graduateStudent16@department9.university2.edu";26;376;209053;209
2090172;"graduateStudent17";"xxx-xxx-xxxx";"graduateStudent17@department9.university2.edu";22;707;209053;209
2090182;"graduateStudent18";"xxx-xxx-xxxx";"graduateStudent18@department9.university2.edu";25;79;209061;209
2090192;"graduateStudent19";"xxx-xxx-xxxx";"graduateStudent19@department9.university2.edu";20;445;209023;209
2090202;"graduateStudent20";"xxx-xxx-xxxx";"graduateStudent20@department9.university2.edu";27;522;209062;209
2090212;"graduateStudent21";"xxx-xxx-xxxx";"graduateStudent21@department9.university2.edu";26;579;209013;209
2090222;"graduateStudent22";"xxx-xxx-xxxx";"graduateStudent22@department9.university2.edu";22;980;209061;209
2090232;"graduateStudent23";"xxx-xxx-xxxx";"graduateStudent23@department9.university2.edu";25;856;209042;209
2090242;"graduateStudent24";"xxx-xxx-xxxx";"graduateStudent24@department9.university2.edu";21;886;209023;209
2090252;"graduateStudent25";"xxx-xxx-xxxx";"graduateStudent25@department9.university2.edu";21;965;209023;209
2090262;"graduateStudent26";"xxx-xxx-xxxx";"graduateStudent26@department9.university2.edu";20;375;209051;209
2090272;"graduateStudent27";"xxx-xxx-xxxx";"graduateStudent27@department9.university2.edu";26;998;209012;209
2090282;"graduateStudent28";"xxx-xxx-xxxx";"graduateStudent28@department9.university2.edu";22;199;209063;209
2090292;"graduateStudent29";"xxx-xxx-xxxx";"graduateStudent29@department9.university2.edu";23;237;209032;209
2090302;"graduateStudent30";"xxx-xxx-xxxx";"graduateStudent30@department9.university2.edu";25;319;209021;209
2090312;"graduateStudent31";"xxx-xxx-xxxx";"graduateStudent31@department9.university2.edu";20;381;209043;209
2090322;"graduateStudent32";"xxx-xxx-xxxx";"graduateStudent32@department9.university2.edu";21;840;209021;209
2090332;"graduateStudent33";"xxx-xxx-xxxx";"graduateStudent33@department9.university2.edu";22;112;209071;209
2090342;"graduateStudent34";"xxx-xxx-xxxx";"graduateStudent34@department9.university2.edu";21;686;209051;209
2090352;"graduateStudent35";"xxx-xxx-xxxx";"graduateStudent35@department9.university2.edu";20;696;209092;209
2090362;"graduateStudent36";"xxx-xxx-xxxx";"graduateStudent36@department9.university2.edu";25;803;209093;209
2090372;"graduateStudent37";"xxx-xxx-xxxx";"graduateStudent37@department9.university2.edu";20;889;209063;209
2090382;"graduateStudent38";"xxx-xxx-xxxx";"graduateStudent38@department9.university2.edu";21;765;209043;209
2090392;"graduateStudent39";"xxx-xxx-xxxx";"graduateStudent39@department9.university2.edu";20;901;209021;209
2090402;"graduateStudent40";"xxx-xxx-xxxx";"graduateStudent40@department9.university2.edu";26;428;209031;209
2090412;"graduateStudent41";"xxx-xxx-xxxx";"graduateStudent41@department9.university2.edu";23;473;209021;209
2090422;"graduateStudent42";"xxx-xxx-xxxx";"graduateStudent42@department9.university2.edu";25;440;209072;209
2090432;"graduateStudent43";"xxx-xxx-xxxx";"graduateStudent43@department9.university2.edu";24;52;209001;209
2090442;"graduateStudent44";"xxx-xxx-xxxx";"graduateStudent44@department9.university2.edu";22;776;209052;209
2090452;"graduateStudent45";"xxx-xxx-xxxx";"graduateStudent45@department9.university2.edu";21;389;209031;209
2090462;"graduateStudent46";"xxx-xxx-xxxx";"graduateStudent46@department9.university2.edu";20;883;209003;209
2090472;"graduateStudent47";"xxx-xxx-xxxx";"graduateStudent47@department9.university2.edu";22;636;209011;209
2090482;"graduateStudent48";"xxx-xxx-xxxx";"graduateStudent48@department9.university2.edu";27;342;209082;209
2090492;"graduateStudent49";"xxx-xxx-xxxx";"graduateStudent49@department9.university2.edu";27;243;209043;209
2090502;"graduateStudent50";"xxx-xxx-xxxx";"graduateStudent50@department9.university2.edu";25;516;209011;209
2090512;"graduateStudent51";"xxx-xxx-xxxx";"graduateStudent51@department9.university2.edu";22;203;209082;209
2090522;"graduateStudent52";"xxx-xxx-xxxx";"graduateStudent52@department9.university2.edu";26;579;209053;209
