"nr";"name";"telephone";"emailAddress";"undergraduateDegreeFrom";"masterDegreeFrom";"doctoralDegreeFrom";"worksFor"
203081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department3.university2.edu";496;430;748;203
203082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department3.university2.edu";411;317;887;203
203092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department3.university2.edu";435;191;788;203
204001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department4.university2.edu";551;940;73;204
204002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department4.university2.edu";234;357;725;204
204003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department4.university2.edu";214;94;474;204
204004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department4.university2.edu";286;314;881;204
204011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department4.university2.edu";652;196;586;204
204012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department4.university2.edu";158;937;674;204
204013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department4.university2.edu";361;357;880;204
204014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department4.university2.edu";231;888;122;204
204021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department4.university2.edu";910;760;602;204
204022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department4.university2.edu";651;167;704;204
204023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department4.university2.edu";460;155;751;204
204024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department4.university2.edu";922;238;907;204
204031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department4.university2.edu";162;563;582;204
204032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department4.university2.edu";926;285;327;204
204033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department4.university2.edu";70;260;542;204
204034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department4.university2.edu";670;674;225;204
204041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department4.university2.edu";475;642;71;204
204042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department4.university2.edu";581;449;108;204
204043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department4.university2.edu";668;725;752;204
204044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department4.university2.edu";428;874;662;204
204051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department4.university2.edu";827;787;598;204
204052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department4.university2.edu";239;855;4;204
204053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department4.university2.edu";460;317;185;204
204054;"lecturer5";"xxx-xxx-xxxx";"lecturer5@department4.university2.edu";905;464;976;204
204061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department4.university2.edu";437;701;248;204
204062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department4.university2.edu";546;150;689;204
204063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department4.university2.edu";11;39;974;204
204071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department4.university2.edu";48;34;763;204
204072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department4.university2.edu";922;878;697;204
204073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department4.university2.edu";371;523;746;204
204081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department4.university2.edu";887;238;277;204
204082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department4.university2.edu";371;137;546;204
204083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department4.university2.edu";818;190;425;204
204092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department4.university2.edu";22;732;359;204
204102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department4.university2.edu";873;188;956;204
204112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department4.university2.edu";237;160;746;204
205001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department5.university2.edu";874;467;770;205
205002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department5.university2.edu";958;272;752;205
205003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department5.university2.edu";573;495;465;205
205004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department5.university2.edu";936;577;731;205
205011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department5.university2.edu";209;127;864;205
205012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department5.university2.edu";282;198;753;205
205013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department5.university2.edu";811;874;450;205
205014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department5.university2.edu";589;115;631;205
205021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department5.university2.edu";156;454;225;205
205022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department5.university2.edu";901;667;280;205
205023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department5.university2.edu";517;0;80;205
205024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department5.university2.edu";549;644;124;205
205031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department5.university2.edu";132;443;260;205
205032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department5.university2.edu";494;570;923;205
205033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department5.university2.edu";29;382;194;205
205034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department5.university2.edu";425;867;727;205
205041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department5.university2.edu";201;713;96;205
205042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department5.university2.edu";186;450;220;205
205043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department5.university2.edu";340;407;799;205
205044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department5.university2.edu";419;158;793;205
205051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department5.university2.edu";484;912;150;205
205052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department5.university2.edu";973;623;472;205
205053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department5.university2.edu";154;120;692;205
205054;"lecturer5";"xxx-xxx-xxxx";"lecturer5@department5.university2.edu";633;396;305;205
205061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department5.university2.edu";297;542;823;205
205062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department5.university2.edu";659;457;833;205
205063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department5.university2.edu";418;317;869;205
205064;"lecturer6";"xxx-xxx-xxxx";"lecturer6@department5.university2.edu";776;993;819;205
205071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department5.university2.edu";948;180;388;205
205072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department5.university2.edu";900;188;975;205
205073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department5.university2.edu";797;416;68;205
205081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department5.university2.edu";266;134;422;205
205082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department5.university2.edu";520;839;404;205
205083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department5.university2.edu";641;853;595;205
205091;"fullProfessor9";"xxx-xxx-xxxx";"fullProfessor9@department5.university2.edu";287;268;910;205
205092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department5.university2.edu";379;961;697;205
205102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department5.university2.edu";713;147;444;205
206001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department6.university2.edu";745;973;474;206
206002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department6.university2.edu";730;719;812;206
206003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department6.university2.edu";391;68;389;206
206004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department6.university2.edu";1;901;439;206
206011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department6.university2.edu";658;629;194;206
206012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department6.university2.edu";885;271;229;206
206013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department6.university2.edu";417;936;10;206
206014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department6.university2.edu";751;233;547;206
206021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department6.university2.edu";292;857;442;206
206022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department6.university2.edu";805;5;937;206
206023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department6.university2.edu";482;32;195;206
206024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department6.university2.edu";104;309;123;206
206031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department6.university2.edu";117;54;639;206
206032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department6.university2.edu";628;478;10;206
206033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department6.university2.edu";269;730;613;206
206034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department6.university2.edu";543;564;261;206
206041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department6.university2.edu";142;714;808;206
206042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department6.university2.edu";499;996;296;206
206043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department6.university2.edu";600;365;534;206
206044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department6.university2.edu";911;663;851;206
206051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department6.university2.edu";649;438;972;206
206052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department6.university2.edu";296;339;571;206
206053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department6.university2.edu";97;968;894;206
206054;"lecturer5";"xxx-xxx-xxxx";"lecturer5@department6.university2.edu";879;902;834;206
206061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department6.university2.edu";23;117;178;206
206062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department6.university2.edu";524;625;814;206
206063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department6.university2.edu";24;478;78;206
206064;"lecturer6";"xxx-xxx-xxxx";"lecturer6@department6.university2.edu";276;614;296;206
206071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department6.university2.edu";709;837;340;206
206072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department6.university2.edu";858;608;316;206
206073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department6.university2.edu";29;520;895;206
206082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department6.university2.edu";803;367;891;206
206092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department6.university2.edu";463;793;512;206
206102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department6.university2.edu";142;672;595;206
206112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department6.university2.edu";398;240;600;206
207001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department7.university2.edu";349;527;111;207
207002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department7.university2.edu";400;555;597;207
207003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department7.university2.edu";903;950;83;207
207004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department7.university2.edu";668;214;663;207
207011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department7.university2.edu";887;653;732;207
207012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department7.university2.edu";495;560;622;207
207013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department7.university2.edu";787;685;621;207
207014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department7.university2.edu";463;370;589;207
207021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department7.university2.edu";978;575;636;207
207022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department7.university2.edu";244;861;35;207
207023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department7.university2.edu";980;544;254;207
207024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department7.university2.edu";965;33;765;207
207031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department7.university2.edu";797;267;692;207
207032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department7.university2.edu";491;662;287;207
207033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department7.university2.edu";841;645;362;207
207034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department7.university2.edu";221;711;98;207
207041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department7.university2.edu";73;30;720;207
207042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department7.university2.edu";792;2;141;207
207043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department7.university2.edu";638;623;733;207
207044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department7.university2.edu";436;336;599;207
207051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department7.university2.edu";789;241;773;207
207052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department7.university2.edu";259;66;439;207
207053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department7.university2.edu";805;784;338;207
207061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department7.university2.edu";748;483;771;207
207062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department7.university2.edu";885;307;423;207
207063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department7.university2.edu";883;751;706;207
207071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department7.university2.edu";55;857;229;207
207072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department7.university2.edu";164;799;408;207
207073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department7.university2.edu";64;522;640;207
207081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department7.university2.edu";329;965;368;207
207082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department7.university2.edu";412;277;986;207
207083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department7.university2.edu";972;902;368;207
207091;"fullProfessor9";"xxx-xxx-xxxx";"fullProfessor9@department7.university2.edu";609;928;745;207
207092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department7.university2.edu";517;706;505;207
207093;"assistantProfessor9";"xxx-xxx-xxxx";"assistantProfessor9@department7.university2.edu";387;912;586;207
207103;"assistantProfessor10";"xxx-xxx-xxxx";"assistantProfessor10@department7.university2.edu";553;94;716;207
208001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department8.university2.edu";704;169;29;208
208002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department8.university2.edu";451;574;166;208
208003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department8.university2.edu";334;457;349;208
208004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department8.university2.edu";420;135;442;208
208011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department8.university2.edu";173;234;983;208
208012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department8.university2.edu";384;714;390;208
208013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department8.university2.edu";781;904;78;208
208014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department8.university2.edu";825;405;824;208
208021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department8.university2.edu";85;498;169;208
208022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department8.university2.edu";75;844;269;208
208023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department8.university2.edu";178;49;724;208
208024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department8.university2.edu";62;907;207;208
208031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department8.university2.edu";115;423;12;208
208032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department8.university2.edu";597;31;826;208
208033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department8.university2.edu";774;632;197;208
208034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department8.university2.edu";158;487;442;208
208041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department8.university2.edu";462;478;887;208
208042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department8.university2.edu";539;17;586;208
208043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department8.university2.edu";915;737;310;208
208044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department8.university2.edu";772;34;137;208
208051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department8.university2.edu";753;673;496;208
208052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department8.university2.edu";43;454;625;208
208053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department8.university2.edu";336;866;787;208
208061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department8.university2.edu";222;434;177;208
208062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department8.university2.edu";631;834;822;208
208063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department8.university2.edu";350;356;208;208
208071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department8.university2.edu";823;739;73;208
208072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department8.university2.edu";653;509;427;208
208073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department8.university2.edu";834;49;897;208
208081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department8.university2.edu";629;367;831;208
208082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department8.university2.edu";598;422;787;208
208083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department8.university2.edu";153;642;308;208
208091;"fullProfessor9";"xxx-xxx-xxxx";"fullProfessor9@department8.university2.edu";159;305;705;208
208092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department8.university2.edu";365;309;195;208
208093;"assistantProfessor9";"xxx-xxx-xxxx";"assistantProfessor9@department8.university2.edu";703;380;43;208
208102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department8.university2.edu";142;830;265;208
208103;"assistantProfessor10";"xxx-xxx-xxxx";"assistantProfessor10@department8.university2.edu";820;441;580;208
208112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department8.university2.edu";134;159;778;208
209001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department9.university2.edu";473;563;736;209
209002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department9.university2.edu";217;280;167;209
209003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department9.university2.edu";705;199;484;209
209004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department9.university2.edu";614;715;375;209
209011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department9.university2.edu";790;106;227;209
209012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department9.university2.edu";78;679;998;209
209013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department9.university2.edu";773;263;849;209
209014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department9.university2.edu";79;21;964;209
209021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department9.university2.edu";185;678;328;209
209022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department9.university2.edu";494;268;887;209
209023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department9.university2.edu";373;955;48;209
209024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department9.university2.edu";827;729;88;209
209031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department9.university2.edu";710;272;37;209
209032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department9.university2.edu";520;810;636;209
209033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department9.university2.edu";911;911;80;209
209034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department9.university2.edu";766;359;867;209
209041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department9.university2.edu";335;90;970;209
209042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department9.university2.edu";572;9;432;209
209043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department9.university2.edu";133;343;608;209
209044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department9.university2.edu";805;805;463;209
209051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department9.university2.edu";324;754;105;209
209052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department9.university2.edu";996;752;505;209
209053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department9.university2.edu";813;325;382;209
209054;"lecturer5";"xxx-xxx-xxxx";"lecturer5@department9.university2.edu";868;805;410;209
209061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department9.university2.edu";585;203;854;209
209062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department9.university2.edu";102;144;4;209
209063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department9.university2.edu";50;510;229;209
209064;"lecturer6";"xxx-xxx-xxxx";"lecturer6@department9.university2.edu";623;737;870;209
209071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department9.university2.edu";931;471;615;209
209072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department9.university2.edu";167;372;128;209
209073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department9.university2.edu";205;846;23;209
209082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department9.university2.edu";255;703;189;209
209083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department9.university2.edu";421;749;728;209
209092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department9.university2.edu";886;273;70;209
209093;"assistantProfessor9";"xxx-xxx-xxxx";"assistantProfessor9@department9.university2.edu";11;12;626;209
210001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department10.university2.edu";806;560;194;210
210002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department10.university2.edu";842;169;224;210
210003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department10.university2.edu";177;606;545;210
210004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department10.university2.edu";704;513;692;210
210011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department10.university2.edu";306;937;489;210
210012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department10.university2.edu";198;405;649;210
210013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department10.university2.edu";499;745;555;210
210014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department10.university2.edu";75;37;27;210
210021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department10.university2.edu";878;595;341;210
210022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department10.university2.edu";987;193;363;210
210023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department10.university2.edu";498;586;845;210
210024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department10.university2.edu";931;163;308;210
210031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department10.university2.edu";327;831;595;210
210032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department10.university2.edu";98;125;11;210
210033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department10.university2.edu";205;490;614;210
210034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department10.university2.edu";195;705;564;210
210041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department10.university2.edu";246;178;366;210
210042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department10.university2.edu";298;860;775;210
210043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department10.university2.edu";110;932;188;210
210044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department10.university2.edu";656;409;790;210
210051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department10.university2.edu";774;909;618;210
210052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department10.university2.edu";334;154;85;210
210053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department10.university2.edu";64;677;943;210
210054;"lecturer5";"xxx-xxx-xxxx";"lecturer5@department10.university2.edu";889;113;16;210
210061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department10.university2.edu";894;571;732;210
210062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department10.university2.edu";84;725;293;210
210063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department10.university2.edu";314;66;603;210
210071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department10.university2.edu";860;43;588;210
210072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department10.university2.edu";377;971;433;210
210073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department10.university2.edu";257;812;803;210
210082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department10.university2.edu";91;313;402;210
210083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department10.university2.edu";665;590;527;210
210092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department10.university2.edu";488;158;308;210
210093;"assistantProfessor9";"xxx-xxx-xxxx";"assistantProfessor9@department10.university2.edu";259;310;761;210
210103;"assistantProfessor10";"xxx-xxx-xxxx";"assistantProfessor10@department10.university2.edu";747;782;7;210
211001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department11.university2.edu";737;8;700;211
211002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department11.university2.edu";217;225;614;211
211003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department11.university2.edu";817;197;246;211
211004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department11.university2.edu";483;828;869;211
211011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department11.university2.edu";629;631;633;211
211012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department11.university2.edu";666;167;3;211
211013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department11.university2.edu";441;396;311;211
211014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department11.university2.edu";816;610;971;211
211021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department11.university2.edu";814;245;398;211
211022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department11.university2.edu";242;482;222;211
211023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department11.university2.edu";289;434;987;211
211024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department11.university2.edu";981;662;720;211
211031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department11.university2.edu";412;405;995;211
